Date,Open,High,Low,Close,Volume,Dividends,Capital Gains,Daily Return
2019-02-25,11.51587313545956,11.606194053616653,11.434584481390996,11.46168041229248,107000,0.0,0.0,-0.4705817270955537
2019-02-26,11.380391968153882,11.506840212698751,11.362327441010864,11.389423370361328,321400,0.0,0.0,-0.6304227594206679
2019-02-27,11.31716616877098,11.434583002644947,11.290070241373606,11.362326622009276,120700,0.0,0.0,-0.2379115032510315
2019-02-28,11.335232417412614,11.362328348928203,11.118463242559644,11.17265510559082,255900,0.0,0.0,-1.6693017436328228
2019-03-01,11.199749418762364,11.262974398315016,11.073301182385077,11.100397109985352,101800,0.0,0.0,-0.6467396954669358
2019-03-04,11.037173446948776,11.10039756774466,10.919756607353529,10.982980728149414,144300,0.0,0.0,-1.0577673994231818
2019-03-05,10.937821193244115,11.019109847602437,10.937821193244115,11.001046180725098,87700,0.0,0.0,0.1644858806806537
2019-03-06,11.010077583481708,11.091366237840033,10.99201391660437,11.001046180725098,62400,0.0,0.0,0.0
2019-03-07,10.95588603918402,10.964918303566664,10.865565118085843,10.919757843017578,67800,0.0,0.0,-0.7389146120479362
2019-03-08,10.82040372656548,10.9197569034981,10.721051410996926,10.910724639892578,112800,0.0,0.0,-0.0827234747772021
2019-03-11,10.847501002041776,11.046205642056886,10.847501002041776,11.028141975402832,73500,0.0,0.0,1.0761644105740098
2019-03-12,11.010076375799628,11.100397284371486,11.010076375799628,11.046204566955566,80600,0.0,0.0,0.1637863530685512
2019-03-13,11.1274947671877,11.1816874921757,11.037174707359885,11.15459156036377,59900,0.0,0.0,0.9812147941967276
2019-03-14,11.127492457863031,11.244909286499023,11.118461056709464,11.244909286499023,107000,0.0,0.0,0.8096910195814377
2019-03-15,11.326199248088892,11.389423370361326,11.29007105516692,11.389423370361328,57100,0.0,0.0,1.2851511753484202
2019-03-18,11.317166141981096,11.461678902910348,11.299102477546938,11.380391120910645,109600,0.0,0.0,-0.0793038344170105
2019-03-19,11.42555056645856,11.5610319241189,11.389422376688602,11.416519165039062,64300,0.0,0.0,0.3174587212739554
2019-03-20,11.362326174594774,11.524903455305228,11.308134321933936,11.479743003845217,122800,0.0,0.0,0.5537926043146513
2019-03-21,11.47974329521275,11.533936010613022,11.353294200188106,11.40748691558838,217300,0.0,0.0,-0.629422524812906
2019-03-22,11.290071007844745,11.308135534912044,11.14555823676258,11.16362190246582,272000,0.0,0.0,-2.137762812502686
2019-03-25,11.1997486917394,11.33523004367412,11.145556840056672,11.28103733062744,104400,0.0,0.0,1.0517682270812625
2019-03-26,11.29007007016221,11.46167875622852,11.29007007016221,11.416519165039062,68800,0.0,0.0,1.2009696488087584
2019-03-27,11.425551986101704,11.47974470817217,11.262975542618497,11.29910373687744,160800,0.0,0.0,-1.0284695927387677
2019-03-28,11.299104083552043,11.299104083552043,11.16362270490114,11.199750900268556,75700,0.0,0.0,-0.8792983843897595
2019-03-29,11.20878095414117,11.326197781272349,11.20878095414117,11.28103733062744,121100,0.0,0.0,0.725787841914749
2019-04-01,11.416519400302091,11.615224017449629,11.362326683848396,11.588128089904783,354800,0.0,0.0,2.722185471752736
2019-04-02,11.615224298891276,11.642321088456692,11.506839724721686,11.524904251098633,104800,0.0,0.0,-0.5455914735808864
2019-04-03,11.642320673181407,11.6874802647849,11.561032030112733,11.61522388458252,144000,0.0,0.0,0.78369096624189
2019-04-04,11.615224824110625,11.64232161490131,11.542968438063596,11.62425708770752,63100,0.0,0.0,0.0777703745942437
2019-04-05,11.606192456311486,11.687480237828684,11.597160193466022,11.633288383483888,124300,0.0,0.0,0.0776935309346971
2019-04-08,11.651353806543227,11.732642461694669,11.633290139489644,11.669418334960938,145900,0.0,0.0,0.3105738488211607
2019-04-09,11.714578000948338,11.714578000948338,11.5971611582809,11.62425708770752,148600,0.0,0.0,-0.3870051270517649
2019-04-10,11.642320673181407,11.696512527651196,11.60619248308022,11.61522388458252,120200,0.0,0.0,-0.0777099392833657
2019-04-11,11.597161442811268,11.615225109084175,11.497808263535976,11.561033248901367,118000,0.0,0.0,-0.4665483525727154
2019-04-12,11.56103344284694,11.62425756790888,11.47974478984496,11.497808456420898,101700,0.0,0.0,-0.5468783898400886
2019-04-15,11.497808222335808,11.497808222335808,11.335231781005858,11.33523178100586,145200,0.0,0.0,-1.413979681704025
2019-04-16,11.371359314118973,11.407487505800397,11.262974739074709,11.262974739074709,100000,0.0,0.0,-0.6374553544836292
2019-04-17,11.290071472971682,11.344264195042149,11.253943278712736,11.29910373687744,51300,0.0,0.0,0.3207766921237143
2019-04-18,11.299103079258789,11.299103079258789,11.163621712649816,11.226846694946287,64800,0.0,0.0,-0.639493570585814
2019-04-22,11.199749904806067,11.290070815878716,11.199749904806067,11.226846694946287,54700,0.0,0.0,0.0
2019-04-23,11.22684736273368,11.290071487426758,11.181686904511151,11.290071487426758,225700,0.0,0.0,0.563157173143991
2019-04-24,11.208781036634466,11.281037413652523,10.9920119055803,11.010075569152832,139200,0.0,0.0,-2.480019002410605
2019-04-25,10.97394970658517,11.019110167134256,10.892661911233782,10.919757843017578,106900,0.0,0.0,-0.8203188576497933
2019-04-26,10.90169301267482,11.037174390574211,10.90169301267482,10.992013931274414,80100,0.0,0.0,0.6617004634680512
2019-04-29,11.01910905504108,11.046204984090249,10.937820406529534,10.95588493347168,75000,0.0,0.0,-0.3286840612523267
2019-04-30,10.910724491454486,10.992013140070146,10.874596298887976,10.946852684020996,93500,0.0,0.0,-0.082441988990678
2019-05-01,10.946852009293984,11.019108389973365,10.874595628614603,10.883627891540527,59700,0.0,0.0,-0.577561371340618
2019-05-02,10.892660639967152,10.901692041931616,10.730083345510256,10.748147010803224,138000,0.0,0.0,-1.2448136052373604
2019-05-03,10.802340720211568,10.973949432373049,10.802340720211568,10.973949432373049,122500,0.0,0.0,2.1008497682704297
2019-05-06,10.83846787948243,10.883628334586414,10.721051040757686,10.775243759155272,127100,0.0,0.0,-1.8107033793284488
2019-05-07,10.74814774780033,10.793308206175444,10.567506775663974,10.576539039611816,164400,0.0,0.0,-1.8440856094288027
2019-05-08,10.567505850192957,10.657826759033146,10.513313993980065,10.558473587036133,78000,0.0,0.0,-0.170806844356397
2019-05-09,10.4320259236281,10.46815411688386,10.34170500980667,10.422993659973145,121900,0.0,0.0,-1.2831393282958348
2019-05-10,10.450090242173347,10.504282966123313,10.332673391418531,10.495250701904297,110000,0.0,0.0,0.693246530587821
2019-05-13,10.287511156133322,10.332670742924735,10.161062073571207,10.215254783630373,144200,0.0,0.0,-2.6678344922539288
2019-05-14,10.377831471742844,10.441056445415738,10.323639621581997,10.368799209594728,72100,0.0,0.0,1.503089538308977
2019-05-15,10.33267246626053,10.486217498779297,10.33267246626053,10.486217498779297,132200,0.0,0.0,1.1324193555211082
2019-05-16,10.549443396216097,10.549443396216097,10.441058809984796,10.513315200805664,109600,0.0,0.0,0.2584125498972467
2019-05-17,10.395897448768524,10.531377954466707,10.386865185358232,10.486217498779297,47800,0.0,0.0,-0.2577465005927926
2019-05-20,10.441058010359365,10.522345797784345,10.39589755421389,10.47718620300293,59300,0.0,0.0,-0.0861253905654613
2019-05-21,10.45009010649629,10.549443288887268,10.45009010649629,10.522346496582031,59200,0.0,0.0,0.4310345612275057
2019-05-22,10.522345797784345,10.558473990427911,10.422993483355553,10.47718620300293,83200,0.0,0.0,-0.4291846271529898
2019-05-23,10.314608440670533,10.368800296512084,10.269447986559896,10.341704368591309,106800,0.0,0.0,-1.2931127860721814
2019-05-24,10.350737571716309,10.42299396030988,10.305577113504302,10.350737571716309,63400,0.0,0.0,0.087347334665977
2019-05-28,10.359769685854902,10.45912200339365,10.359769685854902,10.386865615844728,88100,0.0,0.0,0.3490383547848585
2019-05-29,10.38686608441368,10.38686608441368,10.179129176180188,10.269449234008787,149700,0.0,0.0,-1.130431317574998
2019-05-30,10.26944908326327,10.35977000113017,10.251385416508356,10.305577278137209,98900,0.0,0.0,0.3518011852940983
2019-05-31,10.251384929456837,10.441058158874512,10.215256736299375,10.441058158874512,64100,0.0,0.0,1.314636502942168
2019-06-03,10.413961734007046,10.576539039611816,10.413961734007046,10.576539039611816,155200,0.0,0.0,1.297578068005989
2019-06-04,10.64879511363853,10.702987834359297,10.612666920279375,10.657827377319336,231300,0.0,0.0,0.7685721898541109
2019-06-05,10.684920862673904,10.684920862673904,10.522343599067478,10.549440383911133,51300,0.0,0.0,-1.0169708100063568
2019-06-06,10.468153539559967,10.603634041456226,10.459121276403144,10.558473587036133,83300,0.0,0.0,0.08562732046693
2019-06-07,10.558472993423113,10.721050275649503,10.558472993423113,10.712018013000488,54500,0.0,0.0,1.4542293893018865
2019-06-10,10.730084586171522,10.74814825355309,10.639763665171252,10.684924125671388,59900,0.0,0.0,-0.2529298148697956
2019-06-11,10.6939541787171,10.784274219676584,10.6939541787171,10.766210556030272,40900,0.0,0.0,0.7607581429950327
2019-06-12,10.74814794981062,10.829436604140817,10.721052018821927,10.757180213928224,46400,0.0,0.0,-0.0838766997455109
2019-06-13,10.766211348796594,10.829435468260115,10.73008315747972,10.811371803283691,95000,0.0,0.0,0.5037713255496401
2019-06-14,10.775242976914582,10.775242976914582,10.639761621438048,10.721050262451172,48100,0.0,0.0,-0.835430900684464
2019-06-17,10.71201923667603,10.748147430035184,10.64879511363853,10.657827377319336,42100,0.0,0.0,-0.5897079445030151
2019-06-18,10.67589046696298,10.829435495791044,10.585570419123194,10.793307304382324,156300,0.0,0.0,1.271177720060468
2019-06-19,10.829437271082556,10.865565468413845,10.75718087641998,10.820405006408691,176900,0.0,0.0,0.2510602289194974
2019-06-20,10.901692715036322,11.08233454730362,10.901692715036322,11.06427001953125,148300,0.0,0.0,2.2537512503286505
2019-06-21,11.019108772277832,11.046204700631684,10.982980580684687,11.019108772277832,117100,0.0,0.0,-0.4081719550742768
2019-06-24,11.073302585741226,11.127494447809688,10.982981667141631,10.992013931274414,228400,0.0,0.0,-0.2458895865660615
2019-06-25,11.010075043445214,11.055235492266174,10.892659082420204,10.901690483093262,119300,0.0,0.0,-0.8217188291962052
2019-06-26,10.919757843017578,10.964918303566664,10.892661911233782,10.919757843017578,77300,0.0,0.0,0.1657298925550776
2019-06-27,10.914289742943238,10.950732280399873,10.841406405705794,10.905179977416992,89200,0.104,0.0,-0.1334998981676771
2019-06-28,10.90518100106192,11.069168090820314,10.90518100106192,11.069168090820312,74300,0.0,0.0,1.5037634751825737
2019-07-01,11.041836153118116,11.0964990911364,10.932511145919474,10.941621780395508,118400,0.0,0.0,-1.1522664519891035
2019-07-02,10.959842447005093,11.069167456862042,10.941622046447906,11.01450538635254,76000,0.0,0.0,0.6661133735002656
2019-07-03,11.014503799919568,11.07827649594137,10.959840868445289,11.041834831237791,47700,0.0,0.0,0.2481223071452376
2019-07-05,10.950732231140137,10.959841996625403,10.823185957129397,10.950732231140137,81800,0.0,0.0,-0.8250675860494106
2019-07-08,10.868738358099334,10.923400426856409,10.823186054909826,10.859627723693848,99000,0.0,0.0,-0.8319490014304209
2019-07-09,10.823186238108065,10.877848307790376,10.722971864465205,10.85051727294922,145900,0.0,0.0,-0.0838928458362531
2019-07-10,10.914289742943238,11.014504983273158,10.86873830879827,10.905179977416992,102500,0.0,0.0,0.5037797101530739
2019-07-11,10.905180161190057,11.050946838121387,10.832296822724388,10.896069526672363,186900,0.0,0.0,-0.0835424152879182
2019-07-12,10.877848307790376,10.914289977191226,10.759413533866056,10.85051727294922,135900,0.0,0.0,-0.4180613349762274
2019-07-15,10.859627601343156,10.886958635413766,10.57720401982048,10.650087356567385,150000,0.0,0.0,-1.847192270561293
2019-07-16,10.586314519864876,10.732081191510026,10.586314519864876,10.613645553588867,83700,0.0,0.0,-0.3421737471105746
2019-07-17,10.613646776591985,10.659199083939528,10.568095338082436,10.604537010192873,57900,0.0,0.0,-0.0858191782456496
2019-07-18,10.52254303073489,10.6318680470662,10.486101358624454,10.604537010192873,152200,0.0,0.0,0.0
2019-07-19,10.631865996549957,10.659197028152082,10.568093299865724,10.568093299865724,132800,0.0,0.0,-0.3436614940578675
2019-07-22,10.650086394672098,10.659197028152082,10.531651634783612,10.568093299865724,90900,0.0,0.0,0.0
2019-07-23,10.5407625837452,10.55898385275244,10.504320914568645,10.513431549072266,100900,0.0,0.0,-0.517233802185979
2019-07-24,10.422328693621797,10.440549965691885,10.340335575820603,10.349445343017578,91700,0.0,0.0,-1.5597781303779756
2019-07-25,10.285671449066616,10.30389271904741,10.003247846230146,10.021469116210938,320100,0.0,0.0,-3.169022260965082
2019-07-26,10.021468880858055,10.112573490946492,10.021468880858055,10.076131820678713,77500,0.0,0.0,0.5454559988550045
2019-07-29,10.112572951309076,10.158124385084578,10.00324707750173,10.012357711791992,186400,0.0,0.0,-0.6329225343781109
2019-07-30,9.930363377431766,10.048799012357051,9.930363377431766,10.03057861328125,64300,0.0,0.0,0.1819841241568642
2019-07-31,10.012356895743192,10.139903158897608,9.930362931489483,10.048798561096191,119500,0.0,0.0,0.1816440358766158
2019-08-01,10.076131894862042,10.076131894862042,9.811929566265988,9.857481002807615,227500,0.0,0.0,-1.903884898531627
2019-08-02,9.748155091550329,9.82103842589614,9.702602790374725,9.729934692382812,128300,0.0,0.0,-1.2939036898826028
2019-08-05,9.57505712208283,9.620609421985328,9.438400222375334,9.483952522277832,154100,0.0,0.0,-2.528096825742832
2019-08-06,9.483954614639908,9.56594859878645,9.401960630493363,9.474843978881836,156200,0.0,0.0,-0.0960416384898632
2019-08-07,9.383737241591533,9.429289537047552,9.283522017820736,9.356406211853027,320800,0.0,0.0,-1.2500234018923195
2019-08-08,9.401958691342877,9.53861559301436,9.374627658543725,9.520394325256348,176200,0.0,0.0,1.7526827041302928
2019-08-09,9.565948148920908,9.584169419580144,9.383739786518587,9.411070823669434,74200,0.0,0.0,-1.1483085453392716
2019-08-12,9.38373933920034,9.456622680686957,9.338187033561711,9.347297668457031,73000,0.0,0.0,-0.6776397331110129
2019-08-13,9.338187478708504,9.465733766809134,9.31085644155766,9.411070823669434,113300,0.0,0.0,0.6822630184080802
2019-08-14,9.383739693592116,9.383739693592116,9.11042671827623,9.119537353515623,170600,0.0,0.0,-3.097771503542224
2019-08-15,9.15597902563521,9.1833100625154,9.073985046156643,9.119537353515623,117900,0.0,0.0,0.0
2019-08-16,9.155978600473173,9.31085591699911,9.155978600473173,9.265303611755373,137200,0.0,0.0,1.5983953197313605
2019-08-19,9.374627388045996,9.447510719299316,9.319964455187089,9.447510719299316,123300,0.0,0.0,1.966553015194994
2019-08-20,9.420181902009508,9.520396288834144,9.420181902009508,9.474843978881836,40400,0.0,0.0,0.2893170528685651
2019-08-21,9.565946849873091,9.638830184936523,9.53861581643378,9.638830184936523,71800,0.0,0.0,1.7307536295076753
2019-08-22,9.638830233064946,9.65705150134073,9.556836263499704,9.59327793121338,44500,0.0,0.0,-0.4725911012970596
2019-08-23,9.538615871028636,9.556836270479836,9.319964995748997,9.338186264038086,106700,0.0,0.0,-2.659066786184816
2019-08-26,9.356406211853027,9.411068271330036,9.319963680417995,9.356406211853027,76000,0.0,0.0,0.1951122766217228
2019-08-27,9.429289537047552,9.429289537047552,9.274412253799746,9.356406211853027,67900,0.0,0.0,0.0
2019-08-28,9.265305015135208,9.48395507081768,9.265305015135208,9.456624031066896,58700,0.0,0.0,1.0711144529713446
2019-08-29,9.456623023824214,9.52950636795543,9.456623023824214,9.502175331115724,47000,0.0,0.0,0.4816866981195655
2019-08-30,9.529506702646168,9.657052993774414,9.529506702646168,9.657052993774414,79800,0.0,0.0,1.629917963642824
2019-09-03,9.657051906363645,9.657051906363645,9.575057933359522,9.620610237121582,84200,0.0,0.0,-0.3773693348925966
2019-09-04,9.63883058671984,9.757266228344236,9.63883058671984,9.74815559387207,130300,0.0,0.0,1.3257512112729408
2019-09-05,9.830149967115048,9.912143943030712,9.811929566265988,9.857481002807615,260300,0.0,0.0,1.1214983991871377
2019-09-06,9.884811090820676,9.966804182830629,9.811927763142185,9.939473152160645,112800,0.0,0.0,0.8317758799603503
2019-09-09,9.985027550445835,10.01235858686744,9.921254842516102,9.930364608764648,95500,0.0,0.0,-0.091640102614654
2019-09-10,9.930362931489483,10.067019828191608,9.930362931489483,10.048798561096191,136500,0.0,0.0,1.1926445503019245
2019-09-11,10.094351670820595,10.203676675661066,10.094351670820595,10.18545627593994,106000,0.0,0.0,1.359940832855577
2019-09-12,10.094352085603848,10.203677094936554,10.048799781172402,10.12168312072754,183500,0.0,0.0,-0.62611976807605
2019-09-13,10.149015106739895,10.249229482228918,10.139904472012365,10.2036771774292,92300,0.0,0.0,0.8100832215716114
2019-09-16,10.212786810978288,10.26744974514683,10.194565543309484,10.249228477478027,135900,0.0,0.0,0.4464204350720591
2019-09-17,10.14901536925348,10.28567141834942,10.112573698238698,10.27656078338623,123600,0.0,0.0,0.266676715893932
2019-09-18,10.20367658894759,10.240118256918056,10.030578883297348,10.10346221923828,110500,0.0,0.0,-1.6844016962152542
2019-09-19,10.048800048223216,10.167235695357276,10.048800048223216,10.112573623657228,50000,0.0,0.0,0.0901810114318557
2019-09-20,10.076130644161156,10.221897308212162,10.076130644161156,10.212786674499512,79100,0.0,0.0,0.9909747466050334
2019-09-23,10.121683333926452,10.240118980407717,10.112573567918632,10.240118980407717,48300,0.0,0.0,0.2676282857885459
2019-09-24,10.221897354461747,10.221897354461747,10.130792754598732,10.167234420776367,115700,0.0,0.0,-0.7117550076400136
2019-09-25,10.067021449179398,10.176346462841863,10.021469142943875,10.149015426635742,102900,0.0,0.0,-0.1791932140700392
2019-09-26,10.203677499047988,10.23100853525411,10.09435248538552,10.149015426635742,96400,0.0,0.0,0.0
2019-09-27,10.121683360931891,10.130793995801982,9.975916678362331,9.985027313232422,94100,0.0,0.0,-1.6158031740984402
2019-09-30,9.966806175106534,10.067021422324943,9.921254737830498,10.021469116210938,137900,0.0,0.0,0.3649644796686946
2019-10-01,9.957694915563252,10.048798645290145,9.848369918588274,9.87570095062256,80000,0.0,0.0,-1.4545588465924797
2019-10-02,9.821040153503418,9.866592462692074,9.766378077547458,9.821040153503418,122300,0.0,0.0,-0.5534877715762998
2019-10-03,9.82103933227154,9.884812907338144,9.78459766173546,9.857481002807615,50800,0.0,0.0,0.3710487762459635
2019-10-04,9.830149418396186,10.003247126570752,9.830149418396186,9.966805458068848,273200,0.0,0.0,1.1090506309887171
2019-10-07,9.957696969628566,9.96680673629392,9.893923389942954,9.912144660949709,98500,0.0,0.0,-0.548428454323735
2019-10-08,9.866591135620274,9.921254073062016,9.811929067016449,9.83926010131836,60500,0.0,0.0,-0.7353056490235321
2019-10-09,9.90303248619911,9.930363519623102,9.857480184600533,9.893921852111816,59400,0.0,0.0,0.5555473707431924
2019-10-10,9.848370543445013,10.112572853440373,9.848370543445013,10.10346221923828,83400,0.0,0.0,2.1178696401542574
2019-10-11,10.194566460282676,10.240118764714122,10.12168312072754,10.12168312072754,116700,0.0,0.0,0.1803431446951275
2019-10-14,10.021469116210938,10.09435245845816,10.012358481220542,10.021469116210938,28300,0.0,0.0,-0.9900922931619928
2019-10-15,10.03057779855591,10.121681524210857,10.03057779855591,10.06701946258545,41900,0.0,0.0,0.4545276330875314
2019-10-16,10.012358113732184,10.07613168748627,10.003247479076178,10.039690017700195,31600,0.0,0.0,-0.2714750377390773
2019-10-17,10.021468346082257,10.112572951309076,9.930363740855435,10.012357711791992,92800,0.0,0.0,-0.2722425280064944
2019-10-18,9.985027078602112,10.067021052830269,9.985027078602112,10.039690017700195,62500,0.0,0.0,0.272985711207796
2019-10-21,10.00324707750173,10.112572951309076,10.00324707750173,10.012357711791992,44000,0.0,0.0,-0.2722425280064944
2019-10-22,10.094352139187848,10.112573408592327,9.975916494572571,9.99413776397705,35400,0.0,0.0,-0.1819745991843979
2019-10-23,9.93036427076962,10.10346285617006,9.93036427076962,10.076131820678713,66200,0.0,0.0,0.8204215174739682
2019-10-24,10.076131332412473,10.085241097909517,9.957695692571804,9.966805458068848,121500,0.0,0.0,-1.085003298443343
2019-10-25,10.003246711410732,10.039689247238089,9.966805044421248,10.03057861328125,69400,0.0,0.0,0.639855523223587
2019-10-28,10.076130914227573,10.085240679346535,10.01235734536757,10.03057861328125,54100,0.0,0.0,0.0
2019-10-29,9.99413776397705,10.012358164543585,9.966805859870332,9.99413776397705,54600,0.0,0.0,-0.3632975794232718
2019-10-30,9.957695960998535,10.039689934547583,9.884812622030031,9.957695960998535,139000,0.0,0.0,-0.3646317855439895
2019-10-31,9.903032302856444,9.9576952375303,9.821038335264602,9.903032302856444,80500,0.0,0.0,-0.5489588992894756
2019-11-01,9.921254424035023,10.030579433948065,9.866591484659534,9.99413776397705,56100,0.0,0.0,0.9199754008105908
2019-11-04,10.057909955911931,10.31300163269043,10.057909955911931,10.31300163269043,113400,0.0,0.0,3.190509038835687
2019-11-05,10.37677520351348,10.404106237387415,10.303891867291052,10.31300163269043,76600,0.0,0.0,0.0
2019-11-06,10.376774513320523,10.376774513320523,10.2765592810519,10.3038911819458,39900,0.0,0.0,-0.0883394676846616
2019-11-07,10.376774513320523,10.376774513320523,10.2947805483145,10.3038911819458,35700,0.0,0.0,0.0
2019-11-08,10.34944321356134,10.34944321356134,10.23100757598877,10.23100757598877,52100,0.0,0.0,-0.7073406024001527
2019-11-11,10.130793339100752,10.212787309940582,10.08524103654108,10.18545627593994,20000,0.0,0.0,-0.4452278987236102
2019-11-12,10.16723500738091,10.231007709661707,10.149014607659783,10.18545627593994,47300,0.0,0.0,0.0
2019-11-13,10.08524227142334,10.13079457956064,10.057911234076164,10.08524227142334,46200,0.0,0.0,-0.983893129592306
2019-11-14,9.99413797652317,10.121683389715258,9.92125463503113,10.112573623657228,57900,0.0,0.0,0.2710034275659412
2019-11-15,10.149015106739895,10.2036771774292,10.139904472012365,10.2036771774292,46500,0.0,0.0,0.9008938492061525
2019-11-18,10.112571759831823,10.176344454674066,10.06701946258545,10.06701946258545,47000,0.0,0.0,-1.3392986907312276
2019-11-19,10.021469012373194,10.121683389715258,10.021469012373194,10.112573623657228,42100,0.0,0.0,0.4525089202527255
2019-11-20,10.030580833780771,10.158126262060136,10.030580833780771,10.05791187286377,471200,0.0,0.0,-0.5405325372918157
2019-11-21,10.021468346082257,10.07613128298593,9.985026677759109,10.012357711791992,35400,0.0,0.0,-0.4529186738519986
2019-11-22,10.039690386191731,10.103463093448555,9.985027445087326,10.021469116210938,48500,0.0,0.0,0.0910015870509095
2019-11-25,9.994136134526372,10.085239860181316,9.994136134526372,10.06701946258545,90400,0.0,0.0,0.4545276330875314
2019-11-26,10.030579751201332,10.030579751201332,9.948585773963714,10.021469116210938,38700,0.0,0.0,-0.4524710272370225
2019-11-27,9.912143389734949,9.975916092403802,9.912143389734949,9.966805458068848,31700,0.0,0.0,-0.5454655151674759
2019-11-29,9.930364343879772,9.93947497872328,9.82103933227154,9.857481002807615,73600,0.0,0.0,-1.096885614163612
2019-12-02,9.82103874704519,9.857480415409745,9.739044776015469,9.7572660446167,90700,0.0,0.0,-1.0166386134791927
2019-12-03,9.720825768358804,9.821040153503418,9.693494730380824,9.821040153503418,173500,0.0,0.0,0.6536063339372067
2019-12-04,9.757266443983887,9.89392248873485,9.757266443983887,9.866591453552246,84200,0.0,0.0,0.4638133979380843
2019-12-05,9.875701452775118,9.948584787797689,9.848370419351124,9.893921852111816,114500,0.0,0.0,0.2769993942510984
2019-12-06,9.903033907712144,10.094352906818402,9.903033907712144,10.08524227142334,114200,0.0,0.0,1.9337167017413608
2019-12-09,10.012358132976724,10.07613170685339,9.866591453552246,9.866591453552246,80500,0.0,0.0,-2.168027420527552
2019-12-10,9.884812907338144,9.903033308187204,9.830149967115048,9.857481002807615,62800,0.0,0.0,-0.0923363533142818
2019-12-11,9.875702301305251,10.021468983874811,9.866591666435164,9.985027313232422,117800,0.0,0.0,1.2939036898826028
2019-12-12,9.98502671407072,10.176345690672468,9.98502671407072,10.139904022216797,88800,0.0,0.0,1.551089487548296
2019-12-13,10.12168458700345,10.139905858950826,10.021470197807083,10.05791187286377,58200,0.0,0.0,-0.8086087321278468
2019-12-16,10.085240679346535,10.158124013325502,10.021467979324411,10.03057861328125,81900,0.0,0.0,-0.2717587897768769
2019-12-17,9.97591654566265,10.02146885056919,9.921254474845162,9.948585510253906,77500,0.0,0.0,-0.8174314382898951
2019-12-18,9.903033337077554,10.003247714134636,9.875702301305251,9.985027313232422,66900,0.0,0.0,0.366301349482856
2019-12-19,10.021468748388187,10.057910418174265,9.966805809290102,10.039690017700195,69900,0.0,0.0,0.5474467195030419
2019-12-20,10.021468346082257,10.094351682728549,10.00324707750173,10.012357711791992,87700,0.0,0.0,-0.2722425280064944
2019-12-23,10.012357711791992,10.057910014405405,9.994137312049372,10.012357711791992,135200,0.0,0.0,0.0
2019-12-24,10.00324707750173,10.021468346082257,9.985026677759109,10.012357711791992,73500,0.0,0.0,0.0
2019-12-26,10.030578117946463,10.176344778706076,9.975915185742693,10.094350814819336,82500,0.0,0.0,0.8189190337334562
2019-12-27,10.048798788489592,10.203676086954,10.030578389819702,10.167234420776367,139200,0.0,0.0,0.7220237070622915
2019-12-30,10.158058332734754,10.203939531301549,10.093825179807885,10.103001594543455,94500,0.08,0.0,-0.631763010220876
2019-12-31,10.139706052565264,10.185587249657804,10.130529638124546,10.167234420776367,125800,0.0,0.0,0.6357796307544961
2020-01-02,10.22229339466725,10.240645350883462,10.130530988252705,10.148883819580078,54100,0.0,0.0,-0.1804876374128849
2020-01-03,10.047943981241088,10.148882793110252,10.047943981241088,10.103001594543455,52000,0.0,0.0,-0.4520913417897398
2020-01-06,10.093826293945312,10.14888391332484,10.057121506062686,10.093826293945312,69700,0.0,0.0,-0.0908175705237934
2020-01-07,10.103002085266178,10.103002085266178,10.020416098856796,10.029592514038086,85400,0.0,0.0,-0.6363670033211921
2020-01-08,10.002061928689235,10.020414756593404,9.901124000549316,9.901124000549316,510100,0.0,0.0,-1.2808946456095427
2020-01-09,9.864420498303714,9.95618289949517,9.818539297707986,9.836892127990724,191100,0.0,0.0,-0.6487331393388307
2020-01-10,9.818540303077096,9.99288870817104,9.818540303077096,9.928654670715332,176300,0.0,0.0,0.932840794944778
2020-01-13,10.002063819261208,10.075473394531622,9.94700707536398,10.047945022583008,78100,0.0,0.0,1.2014754850878662
2020-01-14,9.965359191859774,10.038768768310543,9.965359191859774,10.038768768310549,61100,0.0,0.0,-0.0913246863098571
2020-01-15,10.00206415322488,10.06629819006461,9.96535936436412,9.983712196350098,46400,0.0,0.0,-0.548439487263086
2020-01-16,10.057120716026844,10.084649085998535,10.03876788597165,10.084649085998535,71300,0.0,0.0,1.01101561887309
2020-01-17,10.158059453962116,10.185588701207466,10.084649878196863,10.093826293945312,112700,0.0,0.0,0.0910017579046851
2020-01-21,10.057120876489174,10.09382566207409,10.020416090904256,10.075472831726074,206600,0.0,0.0,-0.1818285919012452
2020-01-22,10.158058826131688,10.158058826131688,10.002063268494211,10.029592514038086,45700,0.0,0.0,-0.455366397728929
2020-01-23,9.974536330508904,10.00206470489502,9.910303165237549,10.00206470489502,80700,0.0,0.0,-0.2744658778962017
2020-01-24,10.047944731893956,10.093825933888406,9.873597214448422,9.919478416442873,99400,0.0,0.0,-0.8256924034067747
2020-01-27,9.635015487670898,9.717601474725855,9.524901129967994,9.635015487670898,218700,0.0,0.0,-2.8677206283390544
2020-01-28,9.589134377376103,9.662543949873612,9.570782421807293,9.579957962036133,65800,0.0,0.0,-0.5714316256701157
2020-01-29,9.543253015490528,9.635015417126658,9.543253015490528,9.589134216308594,58600,0.0,0.0,0.0957859555211548
2020-01-30,9.469842590594212,9.506547372917794,9.39643302594705,9.488195419311523,127100,0.0,0.0,-1.0526372321017274
